ID,URL,Recipe Name,Ingredients,Instructions,Processed Ingredients
8be7b585,https://www.recipetineats.com/my-very-best-vanilla-cake/,My very best Vanilla Cake – stays moist 4 days!,"Whisk flour, baking powder and salt in a large bowl. Set aside.","Preheat oven to 180°C/350°F (160°C fan) for 20 minutes before starting the batter (Note 8). Place shelf in the middle of the oven., Grease 2 x 20cm / 8” cake pans with butter, then line with parchment / baking paper. (Note 9 more pan sizes) Best to use cake pan without loose base, if you can.","[('flour', 1.0, 'cup'), ('baking powder', 1.0, none), ('salt', 1.0, none)]"
4aa87e16,https://addapinch.com/the-best-chocolate-cake-recipe-ever/,The Best Chocolate Cake Recipe {Ever},"▢2cups(240g)all-purpose flour, ▢2cups(396g)sugar, ▢3/4cup(63g)unsweetened cocoa powder, ▢2teaspoons(8g)baking powder, ▢1 1/2teaspoons(9g)baking soda, ▢1teaspoon(2.8g)kosher salt, ▢1teaspoon(2.3g)espresso powder,homemade or store-bought, ▢1cup(227g)milk,or buttermilk, almond, or coconut milk, ▢1/2cup(99g)vegetable oil,or canola oil, or melted coconut oil, ▢2large(100g)eggs, ▢2teaspoons(9.4g)vanilla extract, ▢1cup(227.g)boiling water, ▢Chocolate Buttercream Frosting Recipe",Preheat oven to 350º F. Prepare two 9-inch cake pans by spraying with baking spray or buttering and lightly flouring.,"[('flour', 240.0, 'grams'), ('sugar', 396.0, 'grams'), ('cocoa powder', 63.0, 'grams'), ('baking powder', 8.0, 'grams'), ('baking soda', 9.0, 'grams'), ('salt', 2.8, 'grams'), ('espresso powder', 2.3, 'grams'), ('milk', 227.0, 'milliliters'), ('oil', 99.0, 'grams'), ('eggs', 100.0, 'grams'), ('vanilla extract', 9.4, 'grams'), ('boiling water', 227.0, 'milliliters')]"
e01af68a,https://sugarspunrun.com/vanilla-cake-recipe/,The Best Vanilla Cake Recipe,"▢½cup(113g)unsalted buttersoftened to room temperature, ▢½cup(120g)avocado, canola or vegetable oil¹, ▢1 ½cup(300g)granulated sugar, ▢4largeeggsroom temperature preferred, ▢1Tablespoonvanilla extract, ▢3cups(375g)all-purpose flour², ▢1Tablespoonbaking powder, ▢½teaspoonsalt, ▢1 ¼cup(300ml)buttermilkroom temperature preferred, ▢1batchChocolate Frostingclick link for recipe, or use one of the other frostings recommended in the notes below","Preheat oven to 350F (177C) and prepare two deep 8"" round cake pans³ by lining the bottoms with parchment paper and lightly greasing the sides.  Set aside., In the bowl of a stand mixer (or in a large bowl using an electric mixer) cream together the butter, canola oil and sugar until creamy and well-combined.½ cup (113 g)  unsalted butter,½ cup (120 g)  avocado, canola or vegetable oil¹,1 ½ cup (300 g)  granulated sugar, Add eggs, one at a time, beating until thoroughly combined after each addition.4 large   eggs, Stir in vanilla extract.1 Tablespoon   vanilla extract, In a separate, medium-sized bowl, whisk together flour, baking powder, and salt.3 cups (375 g)  all-purpose flour²,1 Tablespoon   baking powder,½ teaspoon   salt, Using a spatula and gently hand-mixing, alternate adding flour mixture and buttermilk to the butter mixture, starting and ending with flour mixture and mixing until just combined after each addition. The batter should be thoroughly combined, but there may be some small lumps in the batter and avoid over-mixing (and donotuse your electric mixer or stand mixer for this step).1 ¼ cup (300 ml)  buttermilk, Evenly divide batter into your prepared cake pans, and bake on 350F (175C) for 30-35 minutes.  When the cake is done, the surface should spring back to the touch and a toothpick inserted in the center should come out mostly clean with few moist crumbs (no wet batter)., Allow cakes to cool in their cake pans for 10-15 minutes before inverting onto cooling rack to coolcompletelybefore frosting., Frost cake using my chocolate frosting (or see notes for other favorite frosting options) and decorate with sprinkles (if desired).1 batch   Chocolate Frosting","[('unsalted butter', 113.0, 'g'), ('avocado', 120.0, 'g'), ('canola oil', 120.0, 'g'), ('vegetable oil', 120.0, 'g'), ('sugar', 300.0, 'g'), ('eggs', 4.0, none), ('vanilla extract', 1.0, 'tablespoon'), ('all-purpose flour', 375.0, 'g'), ('baking powder', 1.0, 'tablespoon'), ('salt', 0.5, 'teaspoon'), ('buttermilk', 300.0, 'ml')]"
0f19c894,https://scientificallysweet.com/the-best-moist-chocolate-cake/,The BEST Moist Chocolate Cake Recipe,"1 ¾cup250g all-purpose flour, ⅔cup56gcocoa powder (I prefer this one), 1teaspoonbaking powder, 1teaspoonbaking soda, 1cup200g granulated sugar, ½cup110g packed light brown sugar, ¾teaspoonsalt, 2large eggs, ½cup120ml vegetable oil(I prefer sunflower oil), ¾cup180ml sour cream, 1teaspoon5mlpure vanilla extract, 1cup240ml hot coffee","Preheat oven to 350°F. Lightly grease and flour two 8-inch round cake pans and line the base with parchment paper., Sift flour, cocoa, baking powder and baking soda into a large bowl. Add both sugars and salt and whisk to blend well, pressing out any lumps of brown sugar., Combine eggs, oil, sour cream and vanilla in a medium bowl and whisk to blend well. Pour into the bowl with the dry ingredients and mix with an electric hand mixer on medium-low until blended. It will be thick and somewhat dry. Add the hot coffee gradually in two stages to minimize clumps forming and beat until evenly combined and the batter smooth., Divide batter evenly between the prepared pans and bake for 30-33 minutes until cakes spring back when pressed gently and a skewer inserted into the center comes out clean. Transfer pans to a wire rack and let cool for 15 minutes before inverting onto the rack to cool completely., Once cakes are cooled, cover them with myBEST Chocolate Fudge Frosting!","[('all-purpose flour', 250.0, 'g'), ('cocoa powder', 56.0, 'g'), ('baking powder', 1.0, 'teaspoon'), ('baking soda', 1.0, 'teaspoon'), ('granulated sugar', 200.0, 'g'), ('light brown sugar', 110.0, 'g'), ('salt', 0.75, 'teaspoon'), ('eggs', 2.0, none), ('vegetable oil', 120.0, 'ml'), ('sour cream', 180.0, 'ml'), ('vanilla extract', 5.0, 'ml'), ('hot coffee', 240.0, 'ml')]"
552bdcdf,https://www.inspiredtaste.net/25753/carrot-cake-recipe/,Easy Carrot Cake (Incredibly Moist),"I like using all-purpose flour,but you can substitute some all-purpose flour for whole wheat or white whole wheat flour. Swap the flour for your favorite gluten-free flour blend for a gluten-free carrot cake., Baking sodahelps the cake to rise. We don’t add baking powder – this cake recipe does not need it., Salt, cinnamon, and vanilla extractmake our cake taste amazing., Oilkeeps the cake nice and moist — any neutral-flavored oil will work. Melted coconut oil works, too, but the baked cake will have a light coconut flavor. We use oil instead of butter when makingblueberry muffins, too., Sugarmakes the cake moist, light, and delicious. I love a combination of white and brown sugar, but you can use one or the other. Since posting the recipe, some of our readers have asked whether or not we can reduce the sugar called for in the recipe. You can, but keep in mind that the amount we specify will produce the moistest cake., Eggsgive the cake structure., Lots of carrotsmake this the best carrot cake. I like to hand-grate my carrots since I prefer the texture, but you can use your food processor or buy pre-grated carrots from the store. When we first tested the cake, we scaled the number of carrots back to two cups since three cups sounded extreme. After baking and letting it cool, we were a little disappointed. So, if you’re making the carrot cake and start to second-guess the number of carrots called for in our recipe below, don’t. You need all three cups. It is a carrot cake, after all., Pecans and raisins are optional!Some people love nuts and raisins in carrot cake, while others cannot stand to add them. These are entirely optional, so go with what you love.",Make the Batter,"[('flour', none, none), ('soda', none, none), ('salt', none, none), ('cinnamon', none, none), ('vanilla', none, none), ('oil', none, none), ('sugar', none, none), ('eggs', none, none), ('carrots', none, none), ('pecans', none, none), ('raisins', none, none)]"
ac34ff18,https://divascancook.com/the-best-red-velvet-cake-recipe-easy-homemade-moist-with-southern-flair/,BEST Southern Red Velvet Cake Recipe,"2cupsall-purpose flour, 1teaspoonbaking soda, 1teaspoonbaking powder, 1teaspoonsalt, 2Tablespoonsunsweetened,cocoa powder, 2cupssugar, 1cupvegetable oil or canola, 2eggs, 1cupbuttermilk, 2teaspoonsvanilla extract, 1-2oz.red food coloring,more or less depending on how deep you want the color, 1/2cupplain hot coffee,prepared (don't skip this ingredient), 1teaspoonwhite distilled vinegar","Preheat oven to 325 F., Generously grease and flour (2) 9-inch round cake pans. Set aside., In a medium bowl, whisk together flour, baking soda, baking powder, cocoa powder, and salt. Set aside., In a large bowl, combine the sugar and vegetable oil., Mix in the eggs, buttermilk, vanilla, and red food coloring until combined., Stir in the coffee and white vinegar., Combine the wet ingredients with the dry ingredients a little at a time, mixing after each addition, just until combined. (Batter will be thin), Pour the batter evenly into each pan., Bake in the middle rack for 30-40 minutes or until a toothpick inserted in the center comes out with moist crumbs clinging to it. Do not overbake as the cake will continue to cook as it cools., Let pans cool on a cooling rack until the pans are warm to the touch., Slide a knife or offset spatula around the inside of the pans to loosen the cake from the pan., Gently remove the cakes from the pan and let them finish cooling. (The warm cake will be very delicate), Frost the cake with cream cheese frosting when the cakes have cooled completely.","[('flour', 2.0, 'cups'), ('baking soda', 1.0, 'teaspoon'), ('baking powder', 1.0, 'teaspoon'), ('salt', 1.0, 'teaspoon'), ('cocoa powder', 2.0, 'tablespoons'), ('sugar', 2.0, 'cups'), ('vegetable oil', 1.0, 'cup'), ('eggs', 2.0, none), ('buttermilk', 1.0, 'cup'), ('vanilla extract', 2.0, 'teaspoons'), ('red food coloring', 1.0, 'oz.'), ('hot coffee', 0.5, 'cup'), ('white distilled vinegar', 1.0, 'teaspoon')]"
5ab0a2b0,https://iambaker.net/cake-recipes/,The 50 Best Cake Recipes in the World,"▢1 ¾cup(210 g) all-purpose flour, ▢2cups(400 g) granulated sugar, ▢¾cup(90 g) unsweetened cocoa powder, ▢1teaspoonbaking powder, ▢1teaspoonkosher salt, ▢1cup(240 g) buttermilk,room temperature, ▢2largeeggs,at room temperature, ▢2teaspoonsvanilla extract, ▢½cup(112 g) vegetable oil, ▢2teaspoonsbaking soda, ▢1cup(237 g) freshly brewed coffee","Sift the flour, sugar, cocoa, baking soda, baking powder, and salt into the bowl and mix until combined., In another bowl, combine the buttermilk, oil, eggs, and vanilla., With the mixer on low speed, slowly add the wet ingredients to the dry. With mixer still on low, add the coffee and stir just to combine, scraping the bottom of the bowl with a rubber spatula., Pour the batter into two 8-inch round prepared pans and bake for 30-40 minutes at 350°F, until a cake tester or toothpick comes out mostly clean (not wet)., Cool in the pans for about 10 minutes, then turn them out onto a cooling rack and cool completely.","[('flour', 210.0, 'g'), ('sugar', 400.0, 'g'), ('cocoa powder', 90.0, 'g'), ('baking powder', 1.0, 'teaspoon'), ('kosher salt', 1.0, 'teaspoon'), ('buttermilk', 240.0, 'g'), ('eggs', 2.0, none), ('vanilla extract', 2.0, 'teaspoons'), ('vegetable oil', 112.0, 'g'), ('baking soda', 2.0, 'teaspoons'), ('coffee', 237.0, 'g')]"
006b5441,https://www.noracooks.com/vegan-chocolate-cake/,The Best Vegan Chocolate Cake,"▢1cupunsweetened almond milk, ▢1tablespoonapple cider vinegar, ▢2cupsall purpose flour, ▢1 3/4cupsgranulated sugar, ▢3/4cupcocoa powder, ▢2teaspoonsbaking powder, ▢1 1/2teaspoonsbaking soda, ▢1teaspoonsalt, ▢1/2cupcanola oil OR melted coconut oil, ▢2/3cupunsweetened applesauce, ▢1tablespoonpure vanilla extract, ▢1cupboiling water","Preheat oven to 350 degrees F and grease two 9-inch cake pans. I also line them with parchment rounds and lightly flour for easy removal of the cakes later., Measure 1 cup unsweetened almond milk and add the tablespoon of vinegar to it. Stir slightly and set aside to curdle., In a large bowl, add the flour, sugar, cocoa powder, baking powder, baking soda and salt. Whisk well to combine., Now add the oil, applesauce, vanilla and almond milk/vinegar mixture. Mix on medium speed with a hand mixer (or stand mixer with the paddle attachment) until well combined., Lower the speed and carefully pour in the boiling water, continuing to mix into the cake batter until combined. The batter will seem very runny at this point; that is how it should be, trust me!, Divide the batter evenly between your cake pans. Bake for 30-35 minutes, or until a toothpick inserted in the center comes out clean. After 10 minutes of cooling in the pan, carefully remove the cakes from the pans and let cool completely before frosting.","[('almond milk', 1.0, 'cup'), ('apple cider vinegar', 1.0, 'tablespoon'), ('all purpose flour', 2.0, 'cups'), ('granulated sugar', 1.75, 'cups'), ('cocoa powder', 0.75, 'cup'), ('baking powder', 2.0, 'teaspoons'), ('baking soda', 1.5, 'teaspoons'), ('salt', 1.0, 'teaspoon'), ('canola oil', 0.5, 'cup'), ('applesauce', 0.67, 'cup'), ('vanilla extract', 1.0, 'tablespoon'), ('boiling water', 1.0, 'cup')]"
9e85e8e2,https://gypsyplate.com/the-best-cake-recipes/,The 35 BEST Cake Recipes,"flour, sugar, eggs, baking powder, baking soda, salt","Choose a recipe that looks tasty. Try something you haven't had before, it's fun to experiment!, Make a shopping list and buy the ingredients., Bake your new favoriteCake Recipe!","[('flour', none, none), ('sugar', none, none), ('eggs', none, none), ('baking powder', none, none), ('baking soda', none, none), ('salt', none, none)]"
f56037e8,https://chelsweets.com/best-vanilla-layer-cake-recipe/,Vanilla Layer Cake Recipe,"3 cups all-purpose flour (375g), 3 cups granulated sugar (600g), 2 1/2 tsp baking powder (10g), 1 tsp fine salt (6g), 1 cup unsalted butter, room temp (226g), 1 cup egg whites from a carton or about 7 egg whites, room temp (235g), 1 1/2 cups buttermilk, room temp (360g), 2 Tbsp vegetable oil (30g), 2 tsp vanilla extract (8g), gel food coloring - if desired","Preheat oven to 350°F / 175°C. Line four 7"" or three 8"" pans withparchment roundsand grease withnon-stick baking sprayorhomemade cake pan release., Mix 3 cups all purpose flour, 3 cups sugar, 2 1/2 tsp baking powder and 1 tsp salt together in a stand mixer with apaddle attachmentorhand mixeruntil fully combined., Mix in 1 cup of room temperature, unsalted butter slowly into the dry ingredients on a low speed. Continue to mix until no large chunks of butter remain, and the mixture looks like moist sand., Pour in 1 cup of egg whites and mix on low until just incorporated. Mix in 1 1/2 cups buttermilk in two installments, on a low speed., Add in 2 Tbsp of vegetable oil and 2 tsp of vanilla extract and mix at a low speed until fully incorporated. If you plan to color your cake layers, add in thegel food coloringwith the oil and vanilla., Scrape down the sides of the bowl with a rubber spatula, then beat on a medium speed for about a minute to make sure everything is properly mixed together. This also helps lighten the texture of the cake layers a bit., Divide the batter evenly between your prepared pans. I like to use a scale to make sure each pan has the same amount of batter and will bake up to be the same height., Bake for 33-35 minutes or until a toothpick comes out with a few moist crumbs., Let the pans cool for 10 minutes, then run a small offset spatula around the perimeter of the pan to separate the cake from the pan., Place the cake layers into the freezer for 30 minutes to accelerate the cooling process. Once the layers are fully cooled, carefully flip the pans and remove the layers., Use a serrated knife to level the tops of the layers right before you plan to assemble your cake, or you canwrap and freeze them if you're making them in advance., If you make these cake layers in advance and freeze them, let them thaw for about 20 minutes before making your cake. The cake layers should still be slightly cold to the touch, which will make it easier to assemble your cake.","[('flour', 3.0, 'cups'), ('sugar', 3.0, 'cups'), ('baking powder', 2.5, 'tsp'), ('salt', 1.0, 'tsp'), ('butter', 1.0, 'cup'), ('egg whites', 1.0, 'cup'), ('buttermilk', 1.5, 'cups'), ('vegetable oil', 2.0, 'tbsp'), ('vanilla extract', 2.0, 'tsp')]"
