ID,URL,Recipe Name,Ingredients,Instructions,Processed Ingredients
e3ef913c,https://myloveofbaking.com/decadent-chocolate-zucchini-bread/,Decadent Chocolate Zucchini Bread,"2 cups grated zucchini, 150g all purpose flour, 1 tsp baking soda, 1/4 tsp baking powder, 1/4 tsp salt, 50g cocoa powder, 1/2 cup sugar, 1/2 cup brown sugar, -, 1/2 cup oil, 1/3 cup sourdough starter (or a substitute), 2 eggs, 2 tbsp coffee liquor (or a substitute) - optional, 2 tbsp hot water if needed","Preheat the oven to 375 °F, Spray and line a 9 by 5 loaf pan, Mix the dry and wet ingredients separately, Then add the wet to the dry and mix until well combined, Add the grated zucchini and fold, Do not overmix, Deposit the batter in the prepared pan, Place in the oven and reduce temperature to 350 °F, Bake for about 45-50 minutes or until a clean cake tester/toothpick inserted comes out clean, Leave to cool completely before slicing, Use a serrated knife to slice, Slices can be wrapped individually and frozen for later","[('zucchini', 2.0, 'cups'), ('all purpose flour', 150.0, 'g'), ('baking soda', 1.0, 'tsp'), ('baking powder', 0.25, 'tsp'), ('salt', 0.25, 'tsp'), ('cocoa powder', 50.0, 'g'), ('sugar', 0.5, 'cup'), ('brown sugar', 0.5, 'cup'), ('oil', 0.5, 'cup'), ('sourdough starter', 0.33, 'cup'), ('eggs', 2.0, None), ('coffee liquor', 2.0, 'tbsp'), ('hot water', 2.0, 'tbsp')]"
52be4ba4,https://www.salon.com/2023/11/16/the-secret-to-the-most-buttery-decadent-cornbread-is-in-my-familys-easy-recipe/,Cornbread,"1 1/2 cups medium to coarse grind cornmeal, 1/2 cup all-purpose flour, 1 teaspoon salt, 3 teaspoons baking powder, Hefty pinch of sugar, **1 cup milk or buttermilk, plus more (see below), Optional: a heaping spoonful of mayonnaise, 1 large egg, 2-3 tablespoons bacon grease (or butter), enough to coat and slightly pool in bottom of skillet","Preheat oven to 425F, Mix dry ingredients and set aside., **Using a large measuring cup, quart size will do, pour in 1 cup of milk or buttermilk. Then add egg. Either add more milk or buttermilk to make 2 cups, or add a heaping spoonful of mayonnaise (as much as you like) and then top off with more milk or buttermilk to total 2 cups., Whisk wet ingredients until egg is fully combined before adding to dry ingredients., Do Not Over Mix! It should be well blended but use mostly a folding-in method rater than a hard, aggressive stirring., Place bacon grease or butter in skillet and put in hot oven for 4-5 minutes or until really, really hot., Pull out skillet, pour in cornbread mixture (it should sizzle quite a lot) and quickly return to the oven., Bake 20 to 25 minutes or until a deep golden color. A wooden skewer should come out clean once done., Serve from the skillet with lots of butter., Do not double this recipe.","[('cornmeal', 1.5, 'cups'), ('flour', 0.5, 'cup'), ('salt', 1.0, 'teaspoon'), ('baking powder', 3.0, 'teaspoons'), ('sugar', 1.0, 'pinch'), ('milk', 1.0, 'cup'), ('mayonnaise', 1.0, 'spoonful'), ('egg', 1.0, None), ('bacon grease', 2.0, 'tablespoons')]"
8666c01b,https://www.craftcreatecook.com/chocolate-caramel-bread-pudding-recipe/,Chocolate Caramel Bread Pudding Recipe,"8 cups 1"" cubed bread, 3 eggs, 1 cup milk, 1-1/4 cup heavy whipping cream, 1/2 cup brown sugar, 1/2 teaspoon salt, 1 teaspoon vanilla, 2 tablespoons mini chocolate chips, 2 tablespoons caramel baking bits (Kraft brand, find in the baking aisle), 1/3 cup mini chocolate chips, 1/3 cup caramel baking bits, 1 tablespoon milk","Preheat oven to 350 and grease a 9x13 pan with cooking spray., Pour bread into baking pan and distribute evenly., Whisk eggs, milk, cream, brown sugar, salt and vanilla together in mixing bowl. Pour over bread in pan., Sprinkle 2 tablespoons of mini chocolate chips and 2 tablespoons caramel bits onto the bread., Bake for 25 minutes or until eggs are set. Remove from oven and prepare topping., Place 1/3 cup chocolate chips in a microwave safe bowl and microwave for 30 seconds. Stir until melted. Return to the microwave in 15 second increments and stir after each addition until melted if necessary. Drizzle over bread., Place 1/3 cup caramel bits and 1 tablespoon milk into a microwave safe bowl. Microwave for 45 seconds and stir. Continue to microwave in 20 second increments, and stirring after each addition, until caramel is melted. Drizzle over bread., Serve warm.","[('bread', 8.0, 'cups'), ('eggs', 3.0, None), ('milk', 1.0, 'cup'), ('heavy whipping cream', 1.25, 'cup'), ('brown sugar', 0.5, 'cup'), ('salt', 0.5, 'teaspoon'), ('vanilla', 1.0, 'teaspoon'), ('mini chocolate chips', 2.0, 'tablespoons'), ('caramel baking bits', 2.0, 'tablespoons'), ('mini chocolate chips', 0.33, 'cup'), ('caramel baking bits', 0.33, 'cup'), ('milk', 1.0, 'tablespoon')]"
2650024e,https://www.nestofposies-blog.com/2013/07/decadent-chocolate-zucchini-bread/,Decadent Chocolate Zucchini Bread,"4 cups grated zucchini (from about a pound and a half of zucchini), 2 1/2 cups all purpose flour, 1/2 cup unsweetened cocoa (use natural unsweetened cocoa), 2 teaspoons baking soda, 1/2 teaspoon salt, 1 teaspoon cinnamon, 1 cups granulated white sugar, 1/2 cup of brown sugar, 2 eggs, 1 1/2 sticks of unsalted melted butter, 1/2 teaspoon instant coffee granules, 2 teaspoons of vanilla, 1 bag of milk chocolate chips","Makes 2 loaves, Preheat oven to 350* - grease & prep 2 bread pans, Whisk together the flour, unsweetened cocoa, baking soda, salt, and cinnamon in a large bowl. Whisk until there are no more clumps and the ingredients are well combined., In a separate large bowl, beat together the sugar and eggs until smooth, about a minute. You can do this with mixer on medium speed, or with a spoon. Add the melted butter, instant coffee granules, and vanilla extract and beat until smooth., Mix the shredded zucchini into the sugar egg mixture. Add the flour to the zucchini mixture in 3 additions, stirring to combine after each addition. NOTE: you may find you have to add a little water to your mixture. If so, add gradually., Once everything is mixed, add your chocolate chips & fold in together with your batter., Once the batter is mixed completely, divide it into the 2 prepared bread pans & place on the middle shelf in the oven., Bake at 350* for 50 minutes or until a knife or skewer stick comes clean., Let cool completely before slicing.","[('zucchini', 1.5, 'pound'), ('flour', 2.5, 'cups'), ('cocoa', 0.5, 'cup'), ('baking soda', 2.0, 'teaspoons'), ('salt', 0.5, 'teaspoon'), ('cinnamon', 1.0, 'teaspoon'), ('sugar', 1.0, 'cup'), ('sugar', 0.5, 'cup'), ('eggs', 2.0, None), ('butter', 1.5, 'sticks'), ('coffee granules', 0.5, 'teaspoon'), ('vanilla', 2.0, 'teaspoons'), ('chocolate chips', 1.0, 'bag')]"
72ab6390,https://asliceofspice.com/2020/10/12/decadent-chocolate-strawberry-bread-pudding/,Decadent Chocolate Strawberry Bread Pudding,"1 1/2 cups strawberries - hulled and sliced, 14 oz chocolate swirled brioche bread, 1 cup milk, 1 cup heavy cream, 2 tbsp cornstarch, 1/2 cup granulated sugar, 2 large eggs - slightly beaten, 1 tbsp lemon juice, 1 tsp vanilla, 1/4 cup powdered sugar, 1 tbsp milk or whipping cream, 1/2 tsp vanilla, 2 tbsp chocolate sauce or chocolate syrup","Preheat oven to 350 degrees., Hull and slice strawberries. Cube brioche bread., Spray four 8 oz. ramekins or one 8x8 baking pan with non-stick spray., Whisk milk, cream, cornstarch, granulated sugar, egg, lemon juice, and vanilla together in a large bowl., Gently mix in bread cubes until they are coated with custard mix., Fold in sliced berries until just mixed., Pour pudding mixture into ramekins or baking pan., Bake 30 - 35 minutes or until lightly browned and set., Remove from oven and cool for 10-15 minutes., Glaze, Mix powdered sugar, milk, and vanilla together until smooth. If too thick add a small amount of milk. If too thin, add a small amount of powdered sugar. Pour over bread pudding after it has cooled. Drizzle chocolate sauce/syrup over the glazed puddings.","[('strawberries', 1.5, 'cups'), ('chocolate swirled brioche bread', 14, 'oz'), ('milk', 1, 'cup'), ('heavy cream', 1, 'cup'), ('cornstarch', 2, 'tbsp'), ('granulated sugar', 0.5, 'cup'), ('eggs', 2, None), ('lemon juice', 1, 'tbsp'), ('vanilla', 1, 'tsp'), ('powdered sugar', 0.25, 'cup'), ('milk or whipping cream', 1, 'tbsp'), ('vanilla', 0.5, 'tsp'), ('chocolate sauce or chocolate syrup', 2, 'tbsp')]"
6efe8d82,https://www.thepancakeprincess.com/easy-streusel-pumpkin-bread/,Easy Streusel Pumpkin Bread,"1/2 cup all-purpose flour (65g), 6 tbsp light or dark brown sugar (80g), 1/2 tsp cinnamon, 1/4 tsp kosher salt, 1/4 cup unsalted butter, melted (57g), 2 cups all-purpose flour (260g), 5 tsp cinnamon, 1.5 tsp baking powder, 3/4 tsp baking soda, 3/4 tsp kosher salt, 1/2 tsp freshly grated nutmeg, 1/4 tsp ground ginger, pinch ground cloves, 1 15 oz can pumpkin puree, 3/4 cup vegetable oil (150g), 1/2 cup Imperial Sugar granulated sugar (100g), 1 cup Imperial Sugar light brown sugar (213g), 2 large eggs (100g)","For the streusel, Whisk all the dry ingredients together. Pour in the melted butter and stir until just combined and crumbly. Set in the fridge to chill while you make the pumpkin bread., For the pumpkin bread, Preheat the oven to 350 and grease a 9x5 loaf pan, then line with a piece of parchment. It should be long enough that it sticks up along the long sides of the loaf pan so you can lift the pumpkin bread out later.Whisk together the flour, baking powder, baking soda, salt, cinnamon, nutmeg, ginger and cloves in a bowl and set aside., In a large bowl, whisk together the pumpkin, oil and sugars. Once combined, whisk in the eggs one at a time., Fold in the dry ingredients until combined. Pour the batter into the prepared pan. Sprinkle the streusel over the top. Place pan on a baking sheet in case of overflow and bake on the middle rack for 65-80 min or until an inserted tester comes out clean (a few crumbs are okay). If the top is browning too fast, cover loosely with foil.","['(all-purpose flour, 0.5, cup)', '(brown sugar, 6.0, tbsp)', '(cinnamon, 0.5, tsp)', '(kosher salt, 0.25, tsp)', '(unsalted butter, 0.25, cup)', '(all-purpose flour, 2.0, cups)', '(cinnamon, 5.0, tsp)', '(baking powder, 1.5, tsp)', '(baking soda, 0.75, tsp)', '(kosher salt, 0.75, tsp)', '(nutmeg, 0.5, tsp)', '(ginger, 0.25, tsp)', '(cloves, None, None)', '(pumpkin puree, 1.0, 15 oz can)', '(vegetable oil, 0.75, cup)', '(granulated sugar, 0.5, cup)', '(light brown sugar, 1.0, cup)', '(eggs, 2.0, large)']"
967d599c,https://www.pourmeacuppa.com/decadent-banana-bread/,Decadent Banana Bread,"1/2 cup butter ((1 stick)), 1 cup sugar, 2 eggs, 1 tsp vanilla, 2-4 ripe bananas ((mashed)), 1 1/2 cups all purpose flour ((or use self-rising flour and omit the baking soda and salt)), 1 tsp baking soda, 1/2 tsp salt, 1/2 cup sour cream ((or greek yogurt)), 1/2 cup toasted and chopped nuts ((pecans or walnuts are best))","Preheat oven to 350 F / 177 C / gas mark 4. Prepare loaf pan by spraying with cooking spray, grease with butter, or line with parchment paper., Combine the melted butter and sugar in a large bowl. Stir in the eggs, vanilla, and bananas., In a smaller bowl, combine the dry ingredients. Stir the dry ingredients into the wet ingredients just until combined with no pockets of flour., Gently fold in the sour cream and nuts. Do not over mix., Spread batter into prepared pan. Bake for about 1 hour. Start checking at 50 minutes, continuing to check in 5 minute intervals. Bake until toothpick inserted in center comes out clean., Cool at least 10 minutes in loaf pan, then turn out onto wire rack to let cool completely before cutting.","[('butter', 0.5, 'cup'), ('sugar', 1.0, 'cup'), ('eggs', 2.0, None), ('vanilla', 1.0, 'tsp'), ('bananas', 2-4, None), ('flour', 1.5, 'cups'), ('baking soda', 1.0, 'tsp'), ('salt', 0.5, 'tsp'), ('sour cream', 0.5, 'cup'), ('nuts', 0.5, 'cup')]"
0d8997d5,https://planttestkitchen.com/decadent-high-altitude-vegan-banana-bread/,Decadent High-Altitude Vegan Banana Bread,"3 bananas which have turned very brown, been frozen and then have been thawed a little, 1 cup walnuts, pecans or a mix of both (chopped or lightly pulsed in a food processor, I keep mine pretty big), ½ cup cane sugar, ½ cup pure maple syrup, 1½ cup AP Flour (spoon into measuring cup and then level with a knife), ⅓ teaspoon salt, 1 teaspoon baking soda, 1 teaspoon ground cinnamon, ⅓ cup coconut oil (unrefined, virgin coconut oil is recommended) (you may need to soften in a hot water sink bath), 1 teaspoon pure vanilla extract, 1 flax egg 1 TBSP ground flaxseed (a.k.a flaxseed meal) mixed with 2½ TBSPs water","Preheat oven to 350°., Put the jar of coconut oil in a hot water bath to liquify if it is solid., Grease the 8 x 4 inch pan with Earth Balance., Make the Flax Egg: Whisk ground flaxseeds and water using a fork and set aside., Chop using a knife or pulse walnuts (and/or pecans) in a food processor. I keep them in fairly big chunks but do what you think is best., In a medium bowl, combine flour, salt, baking soda, and cinnamon and set aside., In a large mixing bowl mix the thawed, peeled bananas, sugar and syrup. Mix at a low to medium speed, it may spray you if you go too fast too soon. Then add flax egg and mix well with mixer., Stir, mix or whisk in the flour mixture. Then stir or gently mix in the coconut oil and vanilla extract. The batter will be lumpy, please do not over mix., Fold in most of the chopped walnuts or pecans and stir., Pour the batter into the pan, draw a line across the middle of the batter the long way and top with the remaining nuts. Then bake 60 - 70 minutes, check for doneness at 60 minutes., Let cool for at least an hour on a wire rack before removing from pan. You can put it in a cool water sink bath to help cool it, just don't get the Banana Bread wet., Once it has completely cooled, carefully remove Banana Bread from pan. Try loosening it with a butter knife around the edges and flipping it over while holding the top of the bread. Once you've eased the loaf out, enjoy or store wrapped in plastic wrap at room temperature for 2 days, then move to the fridge or freeze. I think it tastes best the next day when the flavors have melded and it sweetens up.","[('bananas', 3.0, None), ('walnuts', 1.0, 'cup'), ('pecans', 1.0, 'cup'), ('cane sugar', 0.5, 'cup'), ('maple syrup', 0.5, 'cup'), ('ap flour', 1.5, 'cup'), ('salt', 0.33, 'teaspoon'), ('baking soda', 1.0, 'teaspoon'), ('cinnamon', 1.0, 'teaspoon'), ('coconut oil', 0.33, 'cup'), ('vanilla extract', 1.0, 'teaspoon'), ('flaxseed', 1.0, 'tablespoon'), ('water', 2.5, 'tablespoon')]"
cdcb19a2,https://sweetsavorysour.com/deliciously-decadent-pumpkin-pie-bread-pudding/,Pumpkin Pie Bread Pudding,"1 loaf Sweet bread 8-9 inch loaf (( I prefer brioche, challah, pan sobao, or French bread)), 7 eggs Eggs, 1/2 cup Granulated Sugar, 2 Tbsp Vanilla Extract (Use good vanilla the flavor really shines in the bread pudding), 1 1/2 cup Half and Half, 1/4 tsp salt, 2 eggs Eggs whole, 15 oz Can of Pumpkin, 1/2 cup Granulated sugar, 1 1/3 cup Half and Half, 2 Tbsp Cinnamon (ground), 1 tsp Ginger (dried and ground), 1/2 tsp Ground Cloves, 1/2 tsp Ground Allspice, 1/4 tsp Nutmeg (dried and ground), 1/2 cup Flour, 1/2 cup Sugar, 1/4 cup Butter, 1 tsp cinnamon, 1.2 tsp salt, 8 oz Cream Cheese (softened) (1/2 a package ), 2 cups Powdered Sugar, 1 tsp vanilla, 3-5 tbsp milk (Add more milk 1 tbsp at time if the frosting is too stiff, add more sugar if it is too runny. )","Preheat oven to 350 degrees, Get a 9x13 inch casserole pan and spray it with oil., Crumble Top, In a separate bowl combine flour, butter, sugar, cinnamon and salt. You can use a mixer or mash it in a bowl with a fork. It should have the consistency of wet sand when you are done., Bread Pudding Layer, Cut up your bread into (roughly) 1-inch cubes, Pour the cubed bread into the casserole dish and make sure it is evenly spread., In a medium sized bowl combine eggs vanilla, sugar, half and half, and salt., Whisk vanilla egg mixture until well combined., Carefully Pour vanilla egg mixture over the bread cubes, trying to wet all the bread evenly., Gently press the bread down into the egg mixture trying to ensure all of the bread is soaked., Set the bread egg dish aside while you mix your pumpkin layer., Pumkin Pie Layer, In a medium bowl combine pumpkin, eggs, half and half, all the spices, and the salt., Mix with a whisk or fork until well combined and evenly colored without any clumps of spice or egg., Gently pour pumpkin mixture over the bread mixture., Then pour the Crumb crust over the top of the pumpkin mixture., Cook for 1 hour to an hour and 10 minutes. Place the uncooked pumpkin pie bread pudding into the oven and set a timer, Cream Cheese Frosting Drizzle, While the dessert is baking, and in a medium sized mixing bowl combine cream cheese and powdered sugar., Mix for 2 minutes with a hand or stand mixer., Add the vanilla and salt, then mix for another 30 seconds., Add the milk one Tablespoon at a time, until it is easily drizzled but not too watery., Set aside., Remove the cooked pumpkin pie bread pudding and allow to rest for 1 hour. The dessert can be eaten hot or cold, but I prefer room temperature, as the flavors are best. The dessert should be set and not at all giggly when it is removed from the oven., The last step is to drizzle on the cream cheese frosting., Put Cream cheese frosting on top of Pumpkin pie bread pudding after it has been baked and cooled., Enjoy!","[('sweet bread', 1.0, 'loaf'), ('eggs', 7.0, None), ('granulated sugar', 0.5, 'cup'), ('vanilla extract', 2.0, 'tbsp'), ('half and half', 1.5, 'cup'), ('salt', 0.25, 'tsp'), ('pumpkin', 15.0, 'oz'), ('granulated sugar', 0.5, 'cup'), ('half and half', 1.333, 'cup'), ('cinnamon', 2.0, 'tbsp'), ('ginger', 1.0, 'tsp'), ('ground cloves', 0.5, 'tsp'), ('ground allspice', 0.5, 'tsp'), ('nutmeg', 0.25, 'tsp'), ('flour', 0.5, 'cup'), ('sugar', 0.5, 'cup'), ('butter', 0.25, 'cup'), ('cinnamon', 1.0, 'tsp'), ('cream cheese', 8.0, 'oz'), ('powdered sugar', 2.0, 'cups'), ('vanilla', 1.0, 'tsp'), ('milk', 3.0, 'tbsp')]"
654e8289,https://wearenotfoodies.com/decadent-french-toast-brioche-eggy-bread/,Decadent French Toast – Brioche Eggy Bread,"2 slices of Brioche bread, 1 egg, 1 tbsp of butter, Salt and Pepper","Heat a skillet with the butter, Beat the egg, add salt and pepper, Dip each slice of brioche in the beaten egg, Fry the brioche in the butter for about 1 minute each side","[('brioche bread', 2.0, 'slices'), ('egg', 1.0, None), ('butter', 1.0, 'tbsp')]"
