ID,URL,Recipe Name,Ingredients,Instructions,Processed Ingredients
c0ddefe2,https://heavenlyhomecooking.com/maple-syrup-bread/,Maple Syrup Bread,"2 cups all-purpose flour, 1 teaspoon baking powder, 1 teaspoon baking soda, 1 teaspoon kosher salt, 1 large egg (beaten), ⅓ cup pure maple syrup, ¾ cup buttermilk, 3 tablespoons unsalted butter (melted and cooled)","Preheat oven and prepare baking pan, Preheat oven to 350°F (176°C). Grease and flour a 9 x 5 inch loaf pan or spray with baking spray. Set aside., Combine dry ingredients, Add the flour, baking powder, baking soda and salt to a large bowl and stir with a wire whisk to combine. Set aside., Combine wet ingredients, Add egg, maple syrup, buttermilk and butter to a medium bowl and whisk thoroughly to combine., Add wet ingredients to dry ingredients, Pour wet ingredients into dry ingredients and stir until just combined. Do not overmix., Bake, Pour batter into prepared pan and bake for 45 - 50 minutes. Bread is done when a toothpick inserted in the center comes out clean.Allow to cool on a cooling rack for 15 minutes. Then remove bread from the loaf pan and allow to cool for several hours before slicing.Serve with butter and warm maple syrup.","[('flour', 2.0, 'cups'), ('baking powder', 1.0, 'teaspoon'), ('baking soda', 1.0, 'teaspoon'), ('salt', 1.0, 'teaspoon'), ('egg', 1.0, None), ('maple syrup', 0.33, 'cup'), ('buttermilk', 0.75, 'cup'), ('butter', 3.0, 'tablespoons')]"
003b10e7,https://cooking.nytimes.com/recipes/2731-maple-white-bread,Maple White Bread,"1 cup milk, 1/4 cup maple syrup, 4 tablespoons sweet butter, 1 teaspoon salt, 1 package active dry yeast, 1/4 cup warm water (about 110 degrees), 1 teaspoon sugar, 1 egg beaten, 4 cups (approximately) unbleached all-purpose flour","Place milk, maple syrup, butter and salt in a saucepan and scald. Allow to cool to lukewarm., Dissolve yeast in warm water along with the sugar. Set aside for five minutes until the mixture becomes frothy. Transfer the milk mixture to a large bowl, stir in the yeast mixture and then stir in the egg., Stir in two cups of the flour. Then add more flour about one-half cup at a time until a ball of dough forms. Turn the dough out onto a floured board and knead for about eight minutes until the dough is smooth and elastic, adding more flour as necessary to keep the dough from sticking. Place dough in an oiled bowl, turn the dough to oil on all sides, cover lightly and set aside to rise until doubled, about an hour., Punch down dough, turn onto a lightly floured board and knead for another minute or so. Roll dough into a rectangle about nine by 12 inches, then roll tightly, jellyroll fashion, starting from the narrow side. Pinch the seam and ends closed. Fit the dough seam side down into a greased 9-by-5-by-3-inch baking pan., Cover and set in a warm place to rise until doubled, about 45 minutes., Heat oven to 350 degrees. Place bread in the oven and bake about 45 minutes, until well browned. Remove from pan and allow to cool freely on a rack before slicing.","[('milk', 1.0, 'cup'), ('maple syrup', 0.25, 'cup'), ('butter', 4.0, 'tablespoons'), ('salt', 1.0, 'teaspoon'), ('active dry yeast', 1.0, 'package'), ('warm water', 0.25, 'cup'), ('sugar', 1.0, 'teaspoon'), ('egg', 1.0, None), ('unbleached all-purpose flour', 4.0, 'cups')]"
5c675a0d,https://www.peanutbutterandpeppers.com/2016/10/10/maple-banana-bread/,Maple Banana Bread,"2 cups all-purpose flour, 1 tsp. baking soda, ¼ tsp. salt, 4 bananas (medium size), ripe, ½ cup brown sugar, 2 large eggs, 1 tsp. vanilla extract, ¼ cup maple syrup, ½ cup butter, melted","Preheat oven to 350 degrees, Butter or spray with cooking spray a 9 X 3 loaf pan; set aside., In a bowl whisk together flour, baking soda and salt; set aside., In a bowl, mash up banana's (I used a fork). Add brown sugar and mix together until incorporated. add one egg at a time and mix until combined. Add vanilla extract, maple syrup and melted butter; mix until combined., Carefully add flour mixture and mix until just combined. Do not over mix., Pour batter into prepared baking dish. Bake for 50 - 60 minutes, until center comes out clean with a toothpick., Let cool for 15 minutes in pan, then carefully take loaf out and let cool on cooling rack until completely cooled., Can be left at room temperature for a couple of days or frozen for up to 3 months.","[('flour', 2.0, 'cups'), ('baking soda', 1.0, 'tsp.'), ('salt', 0.25, 'tsp.'), ('bananas', 4.0, None), ('brown sugar', 0.5, 'cup'), ('eggs', 2.0, 'large'), ('vanilla extract', 1.0, 'tsp.'), ('maple syrup', 0.25, 'cup'), ('butter', 0.5, 'cup')]"
796cb288,https://www.justapinch.com/recipes/bread/bread-sweet-bread/vermont-maple-syrup-bread.html,Vermont maple syrup bread,"2 package(s) dry yeast ( i use the fast acting instant dry yeast) which is 2 1/4 tsp.per packet), 1/2 c. - water(lukewarm), 1 1/2 c. - milk, scalded, 1/2 c. - butter, 1/2 c. - real maple syrup( vermont, 2 - eggs,beaten, 10-12 c. - flour,sifted( i couldn't work 10 cups in), 2 tsp. - salt","Okay.. I'm gonna write this out as is written..that said... Step1.Sprinkle yeast in the half cup of water, stir to dissolve and set aside.In a small saucepan scald the milk.Stir in the butter and let cool five (5) minutes., Pour contents of pan into a large mixing bowl.Stir in the maple syrup and beaten eggs.When mixture has cooled to room temperature( my note: if your maple syrup is cold from the fridge you will find that it is already room temperature..), stir in the dissolved yeast., Gradually stir in enough of the flour , (mixed with salt), to make a stiff dough., MY NOTE: start with about 5 cups of flour, mixed with the salt..I had a little trouble with this..as I put in too much flour, so ended up adding a 1/2 cup more of the maple syrup..I honestly think you won't need much more then that..Also I used the dough hooks on my stand mixer( not a heavy duty mixer either.. It was a workout for my poor mixer..lol) to mix in the flour.., Next: place dough ball in a greased bowl, cover and set in a warm place to rise to double in bulk. Punch down and let rise again til double.Punch down, place on floured hard surface and knead 5-8 minutes., Divide into 2loaves, place in greased 9x5 inch bread pans and bake in preheated 375°F. Oven 20 minutes.., MY NOTE: On AFTER I PLACED IN LOAF PANS, I let them rise again til about double..also I rolled the dough out into a rectangle, tolled dough up, pinched seem, and flattened ends and slightly tucked under..then placed into loaf pans.., Also it says 20 min.mine was done in 15 min. When they came out of the oven I brushed butter over 1 loaf.., ON ADDING THE FLOUR: start with about 5 cups and gradually add a little at a time to make sure you don't get too much flour..","[('yeast', 2.0, 'package'), ('water', 0.5, 'cup'), ('milk', 1.5, 'cup'), ('butter', 0.5, 'cup'), ('maple syrup', 0.5, 'cup'), ('eggs', 2.0, None), ('flour', 10.0, 'cup'), ('salt', 2.0, 'tsp')]"
0c88e835,https://www.thespruceeats.com/pure-maple-syrup-bread-305586,Pure Maple Bread,"1 cup milk, 1/4 cup butter, 1 cup maple syrup, 2 1/2 cups flour, 1 tablespoon baking powder, 1/2 teaspoon salt, 2 large eggs, 3/4 cup nuts, raw, chopped, and lightly toasted","Gather the ingredients., Grease and flour a loaf baking pan., Over medium-low heat, heat milk and butter in a small saucepan but do not let it boil. Once the butter is completely melted, stir in the pure maple syrup., Take the hot mixture off of the heat., Preheat oven to 325 F., In a medium bowl, combine flour, baking powder, and salt with a wire whisk. Thoroughly mix dry ingredients well., In a large bowl, pour in some milk. Quickly stir in the eggs. Add the remaining milk mixture and stir it until it is completely combined., Add the flour mixture into the wet ingredients, then mix until well combined. Stir nuts into that mixture., Place the batter into prepared pan and bake it for one hour., Let the bread cool in the pan for 15 minutes, then transfer it to a wire rack. Serve bread alone or with butter., Enjoy.","[('milk', 1.0, 'cup'), ('butter', 0.25, 'cup'), ('maple syrup', 1.0, 'cup'), ('flour', 2.5, 'cups'), ('baking powder', 1.0, 'tablespoon'), ('salt', 0.5, 'teaspoon'), ('eggs', 2.0, None), ('nuts', 0.75, 'cup')]"
c731ab7e,https://everyday-reading.com/apple-bread/,Apple Bread with Maple Syrup and Granola,"1 1/4 cup flour, 1 tsp baking soda, 1 tsp cinnamon, 1/2 tsp salt, 1 cup granola, 1 cup diced apples ((peel them first)), 2/3 cup maple syrup, 1 egg, 1 cup applesauce, 1/4 cup melted butter, 1/4 cup oil","Preheat the oven to 350 degrees. Grease a standard size loaf pan and set aside., In a mixing bowl, whisk together the wet ingredients. Pour the dry ingredients on top and whisk just until combined., Pour into the prepared pan and bake for 55-65 minutes, until the top springs back when gently pressed.","[('flour', 1.25, 'cup'), ('baking soda', 1.0, 'tsp'), ('cinnamon', 1.0, 'tsp'), ('salt', 0.5, 'tsp'), ('granola', 1.0, 'cup'), ('apples', 1.0, 'cup'), ('maple syrup', 0.67, 'cup'), ('egg', 1.0, None), ('applesauce', 1.0, 'cup'), ('butter', 0.25, 'cup'), ('oil', 0.25, 'cup')]"
c6259275,https://www.ellejayathome.com/maple-pumpkin-bread/,Maple Pumpkin Bread,"15 oz canned pumpkin purée, ½ cup real maple syrup, 2 large eggs, 1 tsp vanilla extract, 1¾ cups all purpose flour, 1 tsp baking powder, 1 tsp pink Himalayan salt, 2 tsp pumpkin pie spice, ¼ cup roasted salted pepitas (optional), cooking spray ((I recommend olive oil in a Misto))","Preheat the oven 350ºF. Spray your loaf pan with oil., In one bowl, whisk together the pumpkin, maple syrup, eggs, and vanilla., In another bowl, sift together flour, baking powder, salt, and pumpkin pie spice., Pour the dry ingredients into the wet ingredients, and fold together until just incorporated. Do not overmix., Pour the batter into your prepared loaf pan., For a perfect split after it bakes, spray a knife with oil and ""cut"" down the center. The batter will fill back in, but you may see a fine line of oil. When the loaf bakes, it will crack perfectly here., Optionally, sprinkle on the pepitas for decoration., Bake for 1 hour or until a toothpick inserted in the center comes out clean., Cool for 5 minutes in the pan, and then remove the loaf to a cooling rack to cool completely.","[('pumpkin', 15.0, 'oz'), ('maple syrup', 0.5, 'cup'), ('eggs', 2.0, None), ('vanilla extract', 1.0, 'tsp'), ('flour', 1.75, 'cups'), ('baking powder', 1.0, 'tsp'), ('salt', 1.0, 'tsp'), ('pumpkin pie spice', 2.0, 'tsp'), ('pepitas', 0.25, 'cup'), ('cooking spray', None, None)]"
1d8bb4e8,https://www.kingarthurbaking.com/recipes/vermont-maple-oatmeal-bread-recipe,Vermont Maple Oatmeal Bread,"3/4 cup + 2 tablespoons (198g) hot water, 1/2 cup (45g) old-fashioned rolled oats, 1/4 cup (78g) real maple syrup or 1/2 cup (78g) maple sugar, 1/2 teaspoon natural maple flavor, 4 tablespoons (57g) butter room temperature, 1 1/4 teaspoons (8g) table salt, 1/2 teaspoon cinnamon, 3/4 cup (85g) King Arthur White Whole Wheat Flour, 2 cups (240g) King Arthur Unbleached All-Purpose Flour, 2 1/4 teaspoons instant yeast, water to brush on crust, 2 to 3 teaspoons maple sugar for sprinkling","In a large mixing bowl, combine the water, oats, maple syrup or maple sugar, maple flavor, butter, salt, and cinnamon. Let cool to lukewarm; this will happen naturally as you stir., Weigh your flours; or measure by gently spooning it into a cup, then sweeping off any excess. Add the flours and yeast, stirring to form a rough dough. Knead (about 10 minutes by hand, 7 minutes by machine, or on the dough cycle in the bread machine), enough to make a nicely springy dough., Transfer the dough to a lightly greased bowl or large (8-cup) measuring cup, cover the bowl or cup with plastic wrap, and allow the dough to rise for 60 to 90 minutes. It should become very puffy, and just about double in bulk., Gently deflate the dough, and shape it into an 8"" log. Place it in a lightly greased 8 1/2"" x 4 1/2"" loaf pan. Cover the pan, and set the loaf aside to rise till it's crowned about 1"" over the rim of the pan, about 60 to 90 minutes. Towards the end of the rising time, preheat the oven to 350°F., Gently brush the top of the risen loaf with water, and sprinkle with maple sugar., Bake the bread for 35 to 40 minutes, tenting with foil after about 15 minutes to prevent over-browning. The interior of the fully baked loaf should read 190°F on an instant-read thermometer., Remove the bread from the oven, and after 5 minutes turn it out of the pan onto a rack to cool. Allow it to cool fully before slicing.","[('water', 198.0, 'grams'), ('old-fashioned rolled oats', 45.0, 'grams'), ('maple syrup', 78.0, 'grams'), ('maple sugar', 78.0, 'grams'), ('maple flavor', 0.5, 'teaspoon'), ('butter', 57.0, 'grams'), ('salt', 8.0, 'grams'), ('cinnamon', 0.5, 'teaspoon'), ('king arthur white whole wheat flour', 85.0, 'grams'), ('king arthur unbleached all-purpose flour', 240.0, 'grams'), ('instant yeast', 2.25, 'teaspoons'), ('maple sugar', 2.0, 'teaspoons')]"
70931b1d,https://vanillaandbean.com/maple-oat-sourdough-sandwich-bread/,Maple Oat Sourdough Sandwich Bread Recipe,"1 C (100g) Whole Rolled Oats (plus 2 Tbs for the top), 1/2 C (105g) Water (room temperature), 3/4 C (150g) Sourdough Starter (100% hydration, previously feed and bubbly), 1 C (230g) Milk ((nut milk or whole dairy milk) I use 1/2 diluted unsweetened cashew milk - 80F (26C)), 1/4 C (80g) Maple Syrup, 1 Tbs (14g) Olive Oil ( + more for oiling the pan), 1/2 C + 1 Tbs (100g) Whole Wheat Bread Flour ((see note**) or whole wheat flour), 2 C + 3 1/2 Tbs (300g) Bread Flour, 1 1/2 tsp (10g) Fine Sea Salt","For the Soaker:, Add the oats to a small bowl and pour the water over them. The water wont fully cover the oats - that's okay. Set aside., For the Dough:, Mix the Dough: In the evening, whisk the starter, milk, maple syrup and oil together in a large bowl with a fork. Add the flours and salt. First, mix with a fork, the dough will be shaggy. Then mix by hand, mixing, folding and pushing the dough until the flour is fully incorporated and no dry bits are present. It will seem dry at first, but the more you work the dough, the more hydrated it will become. The dough will feel stiff and it will stick to your fingers as you go. Do this for about 3-4 minutes. Use the fork to scrape off the dough on your fingers as much as you can. Cover bowl with a damp tea towel. Set a timer for for 30 minutes and allow the dough to rest for 30 minutes. Now is a good time to feed/refresh your starter., Incorporate the Soaker: After the dough has rested, mix in the soaker. To do this, dump the soaker on top of the dough and begin kneading and folding the dough over and on top of itself, incorporating the ingredients of the soaker. Do this for about 2-3 minutes or until the soaker is evenly distributed in the dough. It will seem like a lot of added bits, but as you work the dough and as the dough develops through fermentation, the soaker will incorporate. The dough will be stiff, wet and sticky. Cover bowl with a damp tea towel, set a timer for 30 minutes and allow the dough to rest for 30 minutes., Fold the Dough: After the dough has rested, fold the dough. To do this, grab a portion of the dough while it remains in the bowl, stretch it up and fold it over, pressing your fingertips into the center of the dough. You'll notice the dough is a little less stiff and more workable at this point. Repeat, until you've worked your way around the dough. If the dough feels *too* stiff, you can always let it rest another 15 minutes. This is the first fold, and you can stop here and begin bulk fermentation, but If time permits, and optimally, you'll want to repeat this fold two more times as it improves the final dough's structure and crumb. Allow for about 30 minutes between the second and third fold., Bulk Fermentation (first rise): After the last fold, cover the bowl with a damp towel and allow to rise overnight at room temperature (see note* on optionally retarding the dough). This will take about 8-10 hours at 70F (21C), but in a cooler kitchen the dough can take up to 12-14 hours to rise - this is the norm in my chilly kitchen 66F (18C). Use the time as a guide and not a determining factor. The dough is ready when it no longer looks dense, is jiggly when the bowl is shaken, and has about doubled in size., Shape the Dough: In the morning, and with damp fingertips, coax the dough into a floured work-surface. With moist fingers, take a portion of the dough, gently stretch it towards you and fold it over towards the center, pressing it down gently. Repeat this process until you work the dough all the way around the dough. Using a bench scraper flip the dough over, cover with a tea towel rest the dough for 15-20 minutes. While the dough rests, throughly coat the inside of a 9x5"" (23cm X 12cm) loaf pan with olive or coconut oil. Set aside.Flour the work surface and using a bench scraper flip the dough back over. Use the photos in the blog post to help guide shaping. Gently shape the dough into a rough rectangle (sort of a football/oblong shape if you can) by dimpling the dough (think focaccia), to roughly 6"" wide and 8-10"" long. Fold the dough lengthwise 2/3 over onto itself and crease it firmly using the pinky side of your hand. Fold the 1/3 piece left towards the crease and pinch the seam closed. Fold in the ends, coming in about an 3/4"" - 1"" and pinch the seam closed. Flip the bread over and rock it back and fourth a bit and gently fluff the ends in. Cover with a tea towel and allow the dough to rest for about 5-10 minutes. Scrape your work surface area of any excess flour and very lightly spritz it with water. Place the dough on the spritz of water (seam side down) and using lightly floured hands, cup the back of the dough and gently pull it towards you until the surface is taught. Gently ""fluff"" the ends in again if needed to fit into the loaf pan.Once the surface is taut and with one swift move, use the bench scraper to scoop the dough up and, place the dough into the prepared loaf pan. If there's any misshapen edges that need tucking in, use a moist rubber spatula to gently finesse and shape the edges of the dough down into the pan., Proof the Dough (second rise): Cover the pan with a damp tea towel and allow the dough to rise until the dough rises to about 3/4"" - 1"" (2cm - 2.54cm) above the lip of the pan at the center of the dough. The amount of time will vary depending on ambient temperature. At 70F (21C) proofing takes about an hour. In my chilly kitchen, about two hours.Set an oven rack in the center of the oven. Preheat your oven to 450F (232C)., Bake the Dough: Lightly spritz the top of your loaf with water and sprinkle 1-2 Tbs of Rolled oats over the top. Place the loaf into the oven and then, reduce the oven temperature to 400F (204C). Bake for 45-55 minutes, rotating and tenting the loaf at about 25-30 minutes so it doesn't get too dark. The bread is ready when the internal temperature of the loaf is between 190F - 205F (87C - 96C). When done, transfer to a wire rack. Cool for 10 minutes in the pan, then transfer to a cooling rack. Cool 1 hour before slicing., Storage Notes: Sourdough is best consumed on the same day it's baked, but it lasts for 3-4 days stored at room temperature. Store at room temperature cut side down.This bread freezes beautifully. Store baked bread in a freezer bag either whole or sliced for up to two weeks. Thaw at room temperature. This bread can go straight from freezer to toaster to make the most delicious toast!","[('whole rolled oats', 1.0, 'c'), ('water', 0.5, 'c'), ('sourdough starter', 0.75, 'c'), ('milk', 1.0, 'c'), ('maple syrup', 0.25, 'c'), ('olive oil', 1.0, 'tbs'), ('whole wheat bread flour', 0.5, 'c'), ('bread flour', 2.0, 'c'), ('fine sea salt', 1.5, 'tsp')]"
373458df,https://www.asliceofsweet.com/maple-pecan-pull-apart-bread/,Maple Pecan Pull-Apart Bread,"¾ cup milk, 1 package active dry yeast, 1 egg, lightly beaten, ¼ cup butter, melted, 2 tablespoons maple syrup, ½ teaspoon salt, 3 cups all-purpose flour, ¼ cup butter, melted, 1 cup brown sugar, 1 cup chopped pecans, 1-2 teaspoons cinnamon, 3/4 cup powdered sugar, 2 tablespoons butter, melted, 2-3 tablespoons maple syrup","In a small saucepan or microwave, heat the milk until warm, about 100-110 degrees F if you have a thermometer (should only be warm to the touch, it should not to be hot). In a small bowl, add warm milk and package of yeast (do not stir), cover with a towel, and let sit for 5-10 minutes or until foamy., Stir to dissolve the yeast and add to mixing bowl of electric mixer (fitted with whisk attachment). Add the beaten egg, melted butter, maple syrup, and salt. Beat on medium speed until combined., Add half of the flour (1.5 cups) and beat on medium for 1 minute. Stir in remaining flour by hand. Shape into a ball (will be pretty sticky and not smooth)., Grease a mixing bowl with canola or vegetable oil, and add ball of dough, turning it a few times to ensure the dough is greased. Cover the bowl with a towel and set in a warm place until dough is doubled in size (45 minutes to 1 hour). Note: Yeast loves a wet, warm environment, so I like to place a 9x13 pan of hot water on the bottom rack of my oven and place the covered bowl on the middle rack and close the door., Line a 9x5 inch loaf pan with parchment paper, letting it hang over the sides of the pan. Lightly flour a clean countertop and roll out the dough into a rectangle (roughly 20 x 12 inches). Brush dough with melted butter. Evenly distribute the brown sugar, pecans, and cinnamon on top., Cut the rectangle in half lengthwise to make two long strips. Cut each strip into 5 sections (10 total). Gently stack 5 strips on top of one another (you will have two stacks of 5). Cut each stack into 4 sections (8 total). Some of the pecans may fall off in the process- simply add them back to your dough if needed., Place each stack on their side into the prepared loaf pan, staggering them so that they all fit into the pan. Cover again and let rise in a warm place until nearly doubled in size (about 45 minutes)., If your dough is rising in the oven, remove the pan and preheat the oven to 350 degrees F. Bake for about 40 minutes, or until the top is lightly browned and the center looks done (you can take a fork and gently pull a section of the bread apart to check). Remove from oven and let cool in the pan for 10 minutes., Meanwhile, make the maple glaze. Combine powdered sugar, melted butter, and maple syrup and stir until smooth. Transfer bread to a serving plate and drizzle glaze on top. Best enjoyed warm!","[('milk', 0.75, 'cup'), ('yeast', 1.0, 'package'), ('egg', 1.0, None), ('butter', 0.25, 'cup'), ('maple syrup', 2.0, 'tablespoons'), ('salt', 0.5, 'teaspoon'), ('flour', 3.0, 'cups'), ('butter', 0.25, 'cup'), ('brown sugar', 1.0, 'cup'), ('pecans', 1.0, 'cup'), ('cinnamon', 1.0, 'teaspoons'), ('powdered sugar', 0.75, 'cup'), ('butter', 2.0, 'tablespoons'), ('maple syrup', 2.0, 'tablespoons')]"
